# mass	sfr	metal
1.072172260284423828e+01 1.208690047264099121e+00 9.084472656250000000e+00
1.043736171722412109e+01 3.061901032924652100e-01 8.966592788696289062e+00
1.087912464141845703e+01 1.016100049018859863e+00 9.087832450866699219e+00
9.800205230712890625e+00 8.020800948143005371e-01 8.802324295043945312e+00
9.679528236389160156e+00 2.388800978660583496e-01 8.515809059143066406e+00
1.040904808044433594e+01 5.086401104927062988e-01 9.109720230102539062e+00
9.905350685119628906e+00 3.147200942039489746e-01 8.882438659667968750e+00
9.882389068603515625e+00 6.547001004219055176e-01 8.764350891113281250e+00
1.016796684265136719e+01 5.488200783729553223e-01 9.061869621276855469e+00
9.864874839782714844e+00 4.408009722828865051e-02 9.016075134277343750e+00
1.060305404663085938e+01 2.286800891160964966e-01 8.964073181152343750e+00
1.059161281585693359e+01 1.010180115699768066e+00 9.001597404479980469e+00
9.700016975402832031e+00 8.990700840950012207e-01 8.662196159362792969e+00
1.093550872802734375e+01 7.383701205253601074e-01 9.178524971008300781e+00
1.077932739257812500e+01 8.726900815963745117e-01 9.141038894653320312e+00
1.059089279174804688e+01 3.525900840759277344e-01 9.070523262023925781e+00
9.697718620300292969e+00 -1.976399123668670654e-01 9.015957832336425781e+00
9.325449943542480469e+00 -5.042698979377746582e-01 8.558996200561523438e+00
9.840401649475097656e+00 8.129009604454040527e-02 9.058723449707031250e+00
1.115614414215087891e+01 6.958900690078735352e-01 9.092850685119628906e+00
1.093775844573974609e+01 1.119910120964050293e+00 9.117635726928710938e+00
1.064468669891357422e+01 6.202601194381713867e-01 9.154281616210937500e+00
1.054636669158935547e+01 1.367470145225524902e+00 9.064290046691894531e+00
1.041405582427978516e+01 7.332600951194763184e-01 9.143726348876953125e+00
9.273046493530273438e+00 -8.309699296951293945e-01 8.603900909423828125e+00
1.000127124786376953e+01 2.859000861644744873e-01 8.870020866394042969e+00
9.924845695495605469e+00 -5.293991044163703918e-02 8.858310699462890625e+00
1.080049800872802734e+01 6.612700819969177246e-01 9.060293197631835938e+00
9.721909523010253906e+00 5.526100993156433105e-01 8.538295745849609375e+00
8.865117073059082031e+00 -9.182399511337280273e-01 8.433276176452636719e+00
1.068578433990478516e+01 9.144700765609741211e-01 9.179885864257812500e+00
1.042601680755615234e+01 6.293401122093200684e-01 9.011397361755371094e+00
1.003479766845703125e+01 2.917701005935668945e-01 8.954726219177246094e+00
9.274011611938476562e+00 -3.384698927402496338e-01 8.490980148315429688e+00
8.897434234619140625e+00 -3.989899158477783203e-01 8.812802314758300781e+00
9.249559402465820312e+00 -3.287899196147918701e-01 8.743730545043945312e+00
1.035304260253906250e+01 5.360009893774986267e-02 9.034986495971679688e+00
1.003458786010742188e+01 3.119800984859466553e-01 8.991788864135742188e+00
9.782499313354492188e+00 -9.021990001201629639e-02 8.877696037292480469e+00
1.109695529937744141e+01 1.418570041656494141e+00 9.208271026611328125e+00
9.516991615295410156e+00 -4.596199095249176025e-01 8.810456275939941406e+00
1.075837326049804688e+01 1.870300918817520142e-01 9.125220298767089844e+00
1.002665519714355469e+01 3.484201133251190186e-01 8.954785346984863281e+00
9.419220924377441406e+00 -3.365299105644226074e-01 8.736164093017578125e+00
8.587582588195800781e+00 -7.287399172782897949e-01 8.280485153198242188e+00
1.075908374786376953e+01 1.189520120620727539e+00 9.146870613098144531e+00
1.038932991027832031e+01 4.128201007843017578e-01 9.049708366394042969e+00
1.015179347991943359e+01 4.428100883960723877e-01 8.838975906372070312e+00
9.806232452392578125e+00 -5.589902866631746292e-03 8.835130691528320312e+00
9.076281547546386719e+00 -1.619399040937423706e-01 8.561206817626953125e+00
9.709707260131835938e+00 -1.457990519702434540e-02 8.878478050231933594e+00
1.004312229156494141e+01 2.913300991058349609e-01 9.059628486633300781e+00
9.557729721069335938e+00 -9.090990573167800903e-02 8.806149482727050781e+00
9.106712341308593750e+00 -4.015899002552032471e-01 8.661190032958984375e+00
1.059101867675781250e+01 5.657801032066345215e-01 9.019749641418457031e+00
1.115735626220703125e+01 1.128530144691467285e+00 9.076887130737304688e+00
9.285279273986816406e+00 -2.886699140071868896e-01 8.778700828552246094e+00
9.476963043212890625e+00 -2.894990518689155579e-02 8.878332138061523438e+00
8.726258277893066406e+00 -6.436098814010620117e-01 8.349729537963867188e+00
9.289257049560546875e+00 -9.392799139022827148e-01 8.771864891052246094e+00
1.041502857208251953e+01 4.382400810718536377e-01 9.097419738769531250e+00
9.419660568237304688e+00 -7.868991047143936157e-02 8.571206092834472656e+00
1.104279422760009766e+01 9.448900818824768066e-01 8.822290420532226562e+00
9.386244773864746094e+00 -2.063990198075771332e-02 8.664549827575683594e+00
1.007162952423095703e+01 2.883800864219665527e-01 9.073302268981933594e+00
9.142883300781250000e+00 1.172300949692726135e-01 8.413502693176269531e+00
9.170347213745117188e+00 -8.608999252319335938e-01 8.587834358215332031e+00
9.935678482055664062e+00 2.037009224295616150e-02 8.985564231872558594e+00
1.065697288513183594e+01 1.067060112953186035e+00 9.155077934265136719e+00
1.034214401245117188e+01 5.232201218605041504e-01 8.968313217163085938e+00
9.744251251220703125e+00 4.031001031398773193e-01 8.492657661437988281e+00
9.816119194030761719e+00 -6.165599226951599121e-01 8.872986793518066406e+00
9.149850845336914062e+00 -4.630199074745178223e-01 8.175590515136718750e+00
9.799340248107910156e+00 -1.107799038290977478e-01 8.908139228820800781e+00
9.225174903869628906e+00 -5.245999097824096680e-01 8.804085731506347656e+00
1.009710693359375000e+01 1.708500981330871582e-01 8.967794418334960938e+00
1.011470413208007812e+01 5.455200672149658203e-01 8.933502197265625000e+00
9.660855293273925781e+00 2.385300993919372559e-01 8.785165786743164062e+00
1.057763671875000000e+01 1.057680130004882812e+00 9.022912025451660156e+00
1.027120304107666016e+01 7.635201215744018555e-01 9.003655433654785156e+00
9.819046974182128906e+00 5.479400753974914551e-01 8.705553054809570312e+00
1.067193031311035156e+01 6.435000896453857422e-01 9.112643241882324219e+00
1.064267635345458984e+01 7.414600849151611328e-01 8.850893974304199219e+00
9.682900428771972656e+00 2.945601046085357666e-01 8.819738388061523438e+00
1.037360668182373047e+01 7.721500992774963379e-01 9.081149101257324219e+00
9.888687133789062500e+00 2.263700962066650391e-01 8.998323440551757812e+00
1.008500480651855469e+01 6.655101180076599121e-01 8.999214172363281250e+00
9.593048095703125000e+00 3.950800895690917969e-01 8.763972282409667969e+00
9.575234413146972656e+00 1.935500949621200562e-01 8.748410224914550781e+00
9.283934593200683594e+00 -3.420599102973937988e-01 8.778432846069335938e+00
9.580013275146484375e+00 9.611009806394577026e-02 8.605680465698242188e+00
1.008233356475830078e+01 -3.360899090766906738e-01 8.980464935302734375e+00
1.047529983520507812e+01 3.187201023101806641e-01 9.133214950561523438e+00
9.168142318725585938e+00 2.950800955295562744e-01 8.517145156860351562e+00
8.580376625061035156e+00 -9.709199070930480957e-01 8.460216522216796875e+00
1.047062015533447266e+01 5.167201161384582520e-01 9.143792152404785156e+00
9.877642631530761719e+00 5.300800800323486328e-01 8.844624519348144531e+00
1.039984798431396484e+01 5.340501070022583008e-01 9.149937629699707031e+00
1.033870124816894531e+01 6.234101057052612305e-01 9.040624618530273438e+00
1.028187942504882812e+01 4.869200885295867920e-01 8.947904586791992188e+00
1.003675651550292969e+01 7.513200640678405762e-01 8.850103378295898438e+00
9.020585060119628906e+00 -4.784299135208129883e-01 8.600668907165527344e+00
1.050069046020507812e+01 5.691900849342346191e-01 8.975811004638671875e+00
9.418707847595214844e+00 -4.080299139022827148e-01 8.880233764648437500e+00
9.772133827209472656e+00 3.972100913524627686e-01 8.854769706726074219e+00
1.082575416564941406e+01 1.005490064620971680e+00 9.163311958312988281e+00
9.008723258972167969e+00 -3.889799118041992188e-01 8.377321243286132812e+00
9.738998413085937500e+00 -8.025990426540374756e-02 8.879619598388671875e+00
9.864771842956542969e+00 -3.696699142456054688e-01 8.896450042724609375e+00
1.057318401336669922e+01 1.189960122108459473e+00 8.979946136474609375e+00
1.027811431884765625e+01 7.070500850677490234e-01 8.954999923706054688e+00
1.039558982849121094e+01 2.896500825881958008e-01 9.157635688781738281e+00
1.050435543060302734e+01 1.227100133895874023e+00 8.980796813964843750e+00
9.923867225646972656e+00 2.100943529512733221e-04 9.013784408569335938e+00
1.049829006195068359e+01 6.759001016616821289e-01 9.079479217529296875e+00
8.982784271240234375e+00 -6.910799145698547363e-01 8.601905822753906250e+00
9.857900619506835938e+00 -5.825299024581909180e-01 8.830193519592285156e+00
1.015331554412841797e+01 4.811900854110717773e-01 9.019533157348632812e+00
9.856193542480468750e+00 1.017900928854942322e-01 8.891016006469726562e+00
9.882277488708496094e+00 3.591800928115844727e-01 8.955532073974609375e+00
1.006749820709228516e+01 3.471401035785675049e-01 8.896481513977050781e+00
9.135645866394042969e+00 3.128100931644439697e-01 8.352552413940429688e+00
9.156842231750488281e+00 -8.875299096107482910e-01 8.445097923278808594e+00
9.858502388000488281e+00 2.523200809955596924e-01 8.675314903259277344e+00
1.031815433502197266e+01 1.542800962924957275e-01 8.932456016540527344e+00
9.095336914062500000e+00 2.632700800895690918e-01 8.487106323242187500e+00
1.018700981140136719e+01 4.598501026630401611e-01 9.150754928588867188e+00
9.995582580566406250e+00 -6.699990481138229370e-02 8.866733551025390625e+00
9.431451797485351562e+00 -2.906899154186248779e-01 8.844082832336425781e+00
9.336054801940917969e+00 -4.948990419507026672e-02 8.483301162719726562e+00
9.319070816040039062e+00 -6.825799345970153809e-01 8.540518760681152344e+00
1.087294197082519531e+01 2.978600859642028809e-01 9.010541915893554688e+00
9.840713500976562500e+00 3.093501031398773193e-01 8.776979446411132812e+00
8.800142288208007812e+00 -8.149698972702026367e-01 8.325523376464843750e+00
1.047378063201904297e+01 7.735100984573364258e-01 8.959914207458496094e+00
8.996304512023925781e+00 -9.466990083456039429e-02 8.581438064575195312e+00
1.009616374969482422e+01 -1.817990653216838837e-02 8.962171554565429688e+00
9.997259140014648438e+00 1.507100909948348999e-01 8.729334831237792969e+00
1.052387714385986328e+01 4.578200876712799072e-01 8.990262031555175781e+00
1.017485427856445312e+01 3.555501103401184082e-01 9.101326942443847656e+00
1.057215881347656250e+01 5.116100907325744629e-01 8.926889419555664062e+00
1.010102367401123047e+01 2.722300887107849121e-01 9.131163597106933594e+00
1.054500007629394531e+01 3.496800959110260010e-01 8.986816406250000000e+00
9.862358093261718750e+00 -8.032990247011184692e-02 9.011796951293945312e+00
9.874242782592773438e+00 5.900900959968566895e-01 8.894403457641601562e+00
1.097074985504150391e+01 7.773900628089904785e-01 9.125680923461914062e+00
1.062623977661132812e+01 7.298400998115539551e-01 9.041765213012695312e+00
1.024685573577880859e+01 3.262000977993011475e-01 9.064861297607421875e+00
9.410392761230468750e+00 -2.006099075078964233e-01 8.776692390441894531e+00
1.028806972503662109e+01 8.441200852394104004e-01 9.011087417602539062e+00
1.069755554199218750e+01 -7.716991007328033447e-02 9.131913185119628906e+00
9.917919158935546875e+00 1.361400932073593140e-01 8.825167655944824219e+00
9.562051773071289062e+00 -1.360698938369750977e-01 8.586171150207519531e+00
9.934839248657226562e+00 -2.268599122762680054e-01 8.924025535583496094e+00
1.082812786102294922e+01 1.148770093917846680e+00 9.122133255004882812e+00
1.009712600708007812e+01 7.049100995063781738e-01 8.950469970703125000e+00
1.042338752746582031e+01 3.464201092720031738e-01 9.078729629516601562e+00
9.168848037719726562e+00 -6.313198804855346680e-01 8.485693931579589844e+00
1.028670787811279297e+01 4.049001038074493408e-01 9.005817413330078125e+00
1.046703147888183594e+01 8.650900721549987793e-01 9.104654312133789062e+00
1.064721965789794922e+01 6.635701060295104980e-01 9.160187721252441406e+00
1.010696983337402344e+01 4.550901055335998535e-01 8.961037635803222656e+00
1.012388896942138672e+01 3.166401088237762451e-01 8.950057029724121094e+00
9.274092674255371094e+00 -1.884990185499191284e-02 8.681615829467773438e+00
9.307101249694824219e+00 -3.576999008655548096e-01 8.881225585937500000e+00
1.033197975158691406e+01 2.430700957775115967e-01 8.922881126403808594e+00
1.076661205291748047e+01 1.683700978755950928e-01 9.000197410583496094e+00
1.074897480010986328e+01 8.211001157760620117e-01 9.126640319824218750e+00
1.002665519714355469e+01 3.484201133251190186e-01 8.954785346984863281e+00
1.038080310821533203e+01 1.540700942277908325e-01 9.089979171752929688e+00
9.543848037719726562e+00 -4.681699275970458984e-01 8.602598190307617188e+00
1.086626815795898438e+01 1.425230145454406738e+00 9.133654594421386719e+00
1.018837928771972656e+01 1.562600880861282349e-01 9.133255004882812500e+00
9.785266876220703125e+00 1.260009314864873886e-02 8.784885406494140625e+00
1.001232433319091797e+01 3.743700981140136719e-01 8.992704391479492188e+00
1.037615299224853516e+01 4.134700894355773926e-01 9.080806732177734375e+00
9.975860595703125000e+00 -1.619990728795528412e-02 8.958736419677734375e+00
9.823116302490234375e+00 -2.593299150466918945e-01 8.755569458007812500e+00
1.075811004638671875e+01 1.338910102844238281e+00 9.034934043884277344e+00
9.408314704895019531e+00 -2.941699028015136719e-01 8.994754791259765625e+00
9.357814788818359375e+00 -2.180299013853073120e-01 8.647004127502441406e+00
1.068251323699951172e+01 4.040901064872741699e-01 9.131055831909179688e+00
9.049475669860839844e+00 -6.225098967552185059e-01 8.500475883483886719e+00
9.895213127136230469e+00 -8.881989866495132446e-02 8.897874832153320312e+00
9.967736244201660156e+00 1.070900931954383850e-01 9.001186370849609375e+00
1.035929298400878906e+01 2.413800954818725586e-01 9.027393341064453125e+00
1.030084705352783203e+01 3.425400853157043457e-01 9.083598136901855469e+00
1.013007831573486328e+01 5.389301180839538574e-01 8.901896476745605469e+00
9.665562629699707031e+00 2.425009571015834808e-02 9.018220901489257812e+00
7.628585815429687500e+00 -1.706659913063049316e+00 8.182604789733886719e+00
1.030136775970458984e+01 6.870900988578796387e-01 8.915399551391601562e+00
1.007602405548095703e+01 5.675901174545288086e-01 8.826607704162597656e+00
1.052640342712402344e+01 9.658501148223876953e-01 9.081705093383789062e+00
1.052578353881835938e+01 2.199600934982299805e-01 9.101195335388183594e+00
9.675017356872558594e+00 3.429200947284698486e-01 8.778371810913085938e+00
9.785264968872070312e+00 2.136700898408889771e-01 8.830752372741699219e+00
1.065705108642578125e+01 1.308150053024291992e+00 9.142804145812988281e+00
9.031422615051269531e+00 -7.570798993110656738e-01 8.487767219543457031e+00
9.697431564331054688e+00 -2.236299067735671997e-01 8.804651260375976562e+00
9.545705795288085938e+00 7.559009641408920288e-02 8.849667549133300781e+00
1.114943218231201172e+01 1.156550049781799316e+00 9.076038360595703125e+00
9.798548698425292969e+00 -6.046999096870422363e-01 9.075543403625488281e+00
1.022629261016845703e+01 6.565901041030883789e-01 9.033050537109375000e+00
1.000320053100585938e+01 2.382700890302658081e-01 8.962992668151855469e+00
1.069204330444335938e+01 -1.246799081563949585e-01 9.033966064453125000e+00
1.013240051269531250e+01 1.247000992298126221e-01 8.967241287231445312e+00
9.508179664611816406e+00 -2.677599191665649414e-01 8.736885070800781250e+00
1.003211402893066406e+01 2.160800993442535400e-01 8.835066795349121094e+00
9.216399192810058594e+00 -2.951399087905883789e-01 8.626155853271484375e+00
1.029751205444335938e+01 4.563900828361511230e-01 9.049144744873046875e+00
8.727280616760253906e+00 -7.531099319458007812e-01 8.529031753540039062e+00
1.067101287841796875e+01 1.046980142593383789e+00 9.059222221374511719e+00
9.307792663574218750e+00 -5.309902597218751907e-03 8.611334800720214844e+00
7.374791145324707031e+00 -2.399369955062866211e+00 7.996230602264404297e+00
